ordernumber,orderdate,status,productcode,productline,quantityordered,priceeach,total_price,sales,tva_estime,country,dealsize,month
10210,2004-01-12,Shipped,S24_2000,Motorcycles,30,61.7,1851.0,1851.0,0.0,Japan,Small,1
10223,2004-02-20,Shipped,S24_2000,Motorcycles,38,69.31,2633.78,2633.78,0.0,Australia,Small,2
10236,2004-04-03,Shipped,S24_2000,Motorcycles,36,87.6,3153.6,3153.6,0.0,USA,Medium,4
10250,2004-05-11,Shipped,S24_2000,Motorcycles,32,87.6,2803.2,2803.2,0.0,USA,Small,5
10263,2004-06-28,Shipped,S24_2000,Motorcycles,37,62.46,2311.02,2311.02,0.0,USA,Small,6
10275,2004-07-23,Shipped,S24_2000,Motorcycles,30,79.98,2399.4,2399.4,0.0,France,Small,7
10285,2004-08-27,Shipped,S24_2000,Motorcycles,39,70.08,2733.12,2733.12,0.0,USA,Small,8
10297,2004-09-16,Shipped,S24_2000,Motorcycles,32,65.51,2096.32,2096.32,0.0,Ireland,Small,9
10308,2004-10-15,Shipped,S24_2000,Motorcycles,47,63.22,2971.34,2971.34,0.0,USA,Small,10
10318,2004-11-02,Shipped,S24_2000,Motorcycles,26,86.83,2257.58,2257.58,0.0,USA,Small,11
10329,2004-11-15,Shipped,S24_2000,Motorcycles,37,94.43,3493.9100000000003,3493.91,0.0,USA,Medium,11
10340,2004-11-24,Shipped,S24_2000,Motorcycles,55,79.98,4398.900000000001,4398.9,0.0,Spain,Medium,11
10363,2005-01-06,Shipped,S24_2000,Motorcycles,21,100.0,2100.0,3595.62,1495.62,Finland,Medium,1
10375,2005-02-03,Shipped,S24_2000,Motorcycles,23,100.0,2300.0,2443.29,143.29,France,Small,2
10389,2005-03-03,Shipped,S24_2000,Motorcycles,49,81.4,3988.6000000000004,3988.6,0.0,Sweden,Medium,3
10402,2005-04-07,Shipped,S24_2000,Motorcycles,59,87.6,5168.4,5168.4,0.0,France,Medium,4
10416,2005-05-10,Shipped,S24_2000,Motorcycles,32,87.6,2803.2,2803.2,0.0,Italy,Small,5
10105,2003-02-11,Shipped,S24_2011,Ships,43,100.0,4300.0,6341.21,2041.21,Denmark,Medium,2
10117,2003-04-16,Shipped,S24_2011,Ships,41,100.0,4100.0,5189.78,1089.78,Singapore,Medium,4
10129,2003-06-12,Shipped,S24_2011,Ships,45,100.0,4500.0,6027.75,1527.75,UK,Medium,6
10142,2003-08-08,Shipped,S24_2011,Ships,33,100.0,3300.0,3366.0,66.0,USA,Medium,8
10153,2003-09-28,Shipped,S24_2011,Ships,40,100.0,4000.0,5456.4,1456.4,Spain,Medium,9
10167,2003-10-23,Cancelled,S24_2011,Ships,33,100.0,3300.0,3812.16,512.16,Sweden,Medium,10
10177,2003-11-07,Shipped,S24_2011,Ships,50,100.0,5000.0,6083.0,1083.0,Spain,Medium,11
10185,2003-11-14,Shipped,S24_2011,Ships,30,100.0,3000.0,3170.7,170.7,USA,Medium,11
10197,2003-11-26,Shipped,S24_2011,Ships,41,100.0,4100.0,4534.6,434.6,Spain,Medium,11
10208,2004-01-02,Shipped,S24_2011,Ships,35,100.0,3500.0,4301.15,801.15,France,Medium,1
10221,2004-02-18,Shipped,S24_2011,Ships,49,100.0,4900.0,6804.63,1904.63,Belgium,Medium,2
10232,2004-03-20,Shipped,S24_2011,Ships,46,100.0,4600.0,5652.94,1052.94,UK,Medium,3
10248,2004-05-07,Cancelled,S24_2011,Ships,48,100.0,4800.0,6960.48,2160.48,USA,Medium,5
10261,2004-06-17,Shipped,S24_2011,Ships,36,100.0,3600.0,4512.6,912.6,Canada,Medium,6
10273,2004-07-21,Shipped,S24_2011,Ships,22,100.0,2200.0,2784.76,584.76,Belgium,Small,7
10283,2004-08-20,Shipped,S24_2011,Ships,42,100.0,4200.0,5316.36,1116.36,Canada,Medium,8
10293,2004-09-09,Shipped,S24_2011,Ships,21,100.0,2100.0,2941.89,841.89,Italy,Small,9
10306,2004-10-14,Shipped,S24_2011,Ships,29,100.0,2900.0,3207.4,307.4,UK,Medium,10
10315,2004-10-29,Shipped,S24_2011,Ships,35,100.0,3500.0,4215.05,715.05,France,Medium,10
10326,2004-11-09,Shipped,S24_2011,Ships,41,100.0,4100.0,4333.29,233.29,Sweden,Medium,11
10337,2004-11-21,Shipped,S24_2011,Ships,29,71.97,2087.13,2087.13,0.0,USA,Small,11
10350,2004-12-02,Shipped,S24_2011,Ships,34,50.33,1711.22,1711.22,0.0,Spain,Small,12
10372,2005-01-26,Shipped,S24_2011,Ships,37,100.0,3700.0,3910.53,210.53,Japan,Medium,1
10384,2005-02-23,Shipped,S24_2011,Ships,28,80.54,2255.1200000000003,2255.12,0.0,USA,Small,2
10396,2005-03-23,Shipped,S24_2011,Ships,49,100.0,4900.0,5720.75,820.75,USA,Medium,3
10414,2005-05-06,On Hold,S24_2011,Ships,23,100.0,2300.0,3335.23,1035.23,USA,Medium,5
10101,2003-01-09,Shipped,S24_2022,Vintage Cars,46,53.76,2472.96,2472.96,0.0,Germany,Small,1
10110,2003-03-18,Shipped,S24_2022,Vintage Cars,39,44.35,1729.65,1729.65,0.0,UK,Small,3
10124,2003-05-21,Shipped,S24_2022,Vintage Cars,22,45.25,995.5,995.5,0.0,USA,Small,5
10149,2003-09-12,Shipped,S24_2022,Vintage Cars,49,49.28,2414.7200000000003,2414.72,0.0,USA,Small,9
10162,2003-10-18,Shipped,S24_2022,Vintage Cars,43,36.29,1560.47,1560.47,0.0,USA,Small,10
10173,2003-11-05,Shipped,S24_2022,Vintage Cars,27,41.22,1112.94,1112.94,0.0,Italy,Small,11
10182,2003-11-12,Shipped,S24_2022,Vintage Cars,31,36.74,1138.94,1138.94,0.0,USA,Small,11
10193,2003-11-21,Shipped,S24_2022,Vintage Cars,20,50.62,1012.4,1012.4,0.0,Australia,Small,11
10205,2003-12-03,Shipped,S24_2022,Vintage Cars,24,38.08,913.92,913.92,0.0,Spain,Small,12
10214,2004-01-26,Shipped,S24_2022,Vintage Cars,49,47.94,2349.06,2349.06,0.0,Spain,Small,1
10227,2004-03-02,Shipped,S24_2022,Vintage Cars,24,48.38,1161.1200000000001,1161.12,0.0,France,Small,3
10244,2004-04-29,Shipped,S24_2022,Vintage Cars,39,45.25,1764.75,1764.75,0.0,Spain,Small,4
10255,2004-06-04,Shipped,S24_2022,Vintage Cars,37,45.7,1690.9,1690.9,0.0,France,Small,6
10280,2004-08-17,Shipped,S24_2022,Vintage Cars,45,47.49,2137.05,2137.05,0.0,Italy,Small,8
10289,2004-09-03,Shipped,S24_2022,Vintage Cars,45,48.38,2177.1,2177.1,0.0,Norway,Small,9
10304,2004-10-11,Shipped,S24_2022,Vintage Cars,44,39.42,1734.48,1734.48,0.0,France,Small,10
10312,2004-10-21,Shipped,S24_2022,Vintage Cars,23,37.63,865.49,865.49,0.0,USA,Small,10
10322,2004-11-04,Shipped,S24_2022,Vintage Cars,30,100.0,3000.0,3500.1,500.1,USA,Medium,11
10332,2004-11-17,Shipped,S24_2022,Vintage Cars,26,85.52,2223.52,2223.52,0.0,UK,Small,11
10345,2004-11-25,Shipped,S24_2022,Vintage Cars,43,53.76,2311.68,2311.68,0.0,France,Small,11
10356,2004-12-09,Shipped,S24_2022,Vintage Cars,26,31.86,828.36,828.36,0.0,France,Small,12
10367,2005-01-12,Resolved,S24_2022,Vintage Cars,28,30.59,856.52,856.52,0.0,USA,Small,1
10380,2005-02-16,Shipped,S24_2022,Vintage Cars,27,68.35,1845.4499999999998,1845.45,0.0,Spain,Small,2
10391,2005-03-09,Shipped,S24_2022,Vintage Cars,24,100.0,2400.0,4042.08,1642.08,Australia,Medium,3
10421,2005-05-29,In Process,S24_2022,Vintage Cars,40,45.7,1828.0,1828.0,0.0,USA,Small,5
10103,2003-01-29,Shipped,S24_2300,Trucks and Buses,36,100.0,3600.0,3680.28,80.28,Norway,Medium,1
10114,2003-04-01,Shipped,S24_2300,Trucks and Buses,21,100.0,2100.0,2925.09,825.09,France,Small,4
10126,2003-05-28,Shipped,S24_2300,Trucks and Buses,27,100.0,2700.0,3415.77,715.77,Spain,Medium,5
10140,2003-07-24,Shipped,S24_2300,Trucks and Buses,47,100.0,4700.0,5105.14,405.14,USA,Medium,7
10151,2003-09-21,Shipped,S24_2300,Trucks and Buses,42,100.0,4200.0,5098.8,898.8,Finland,Medium,9
10165,2003-10-22,Shipped,S24_2300,Trucks and Buses,32,100.0,3200.0,4661.76,1461.76,Singapore,Medium,10
10175,2003-11-06,Shipped,S24_2300,Trucks and Buses,28,100.0,2800.0,2969.96,169.96,UK,Small,11
10184,2003-11-14,Shipped,S24_2300,Trucks and Buses,24,100.0,2400.0,3496.32,1096.32,Spain,Medium,11
10194,2003-11-25,Shipped,S24_2300,Trucks and Buses,49,100.0,4900.0,5760.93,860.93,France,Medium,11
10207,2003-12-09,Shipped,S24_2300,Trucks and Buses,46,100.0,4600.0,6819.04,2219.04,USA,Medium,12
10217,2004-02-04,Shipped,S24_2300,Trucks and Buses,28,100.0,2800.0,3148.88,348.88,Singapore,Medium,2
10229,2004-03-11,Shipped,S24_2300,Trucks and Buses,48,100.0,4800.0,5704.32,904.32,USA,Medium,3
10246,2004-05-05,Shipped,S24_2300,Trucks and Buses,29,100.0,2900.0,3520.6,620.6,Spain,Medium,5
10259,2004-06-15,Shipped,S24_2300,Trucks and Buses,47,100.0,4700.0,5285.62,585.62,Singapore,Medium,6
10271,2004-07-20,Shipped,S24_2300,Trucks and Buses,43,100.0,4300.0,5605.05,1305.05,USA,Medium,7
10281,2004-08-19,Shipped,S24_2300,Trucks and Buses,25,100.0,2500.0,2779.5,279.5,USA,Small,8
10291,2004-09-08,Shipped,S24_2300,Trucks and Buses,48,100.0,4800.0,5398.08,598.08,Sweden,Medium,9
10305,2004-10-13,Shipped,S24_2300,Trucks and Buses,24,100.0,2400.0,3189.6,789.6,USA,Medium,10
10313,2004-10-22,Shipped,S24_2300,Trucks and Buses,42,100.0,4200.0,5581.8,1381.8,Canada,Medium,10
10324,2004-11-05,Shipped,S24_2300,Trucks and Buses,31,100.0,3100.0,3820.44,720.44,USA,Medium,11
10334,2004-11-19,On Hold,S24_2300,Trucks and Buses,42,100.0,4200.0,5528.04,1328.04,Sweden,Medium,11
10348,2004-11-01,Shipped,S24_2300,Trucks and Buses,37,100.0,3700.0,5981.42,2281.42,Spain,Medium,11
10358,2004-12-10,Shipped,S24_2300,Trucks and Buses,41,100.0,4100.0,5684.65,1584.65,Spain,Medium,12
10371,2005-01-23,Shipped,S24_2300,Trucks and Buses,20,100.0,2000.0,3449.4,1449.4,USA,Medium,1
10382,2005-02-17,Shipped,S24_2300,Trucks and Buses,20,100.0,2000.0,2654.4,654.4,USA,Small,2
10412,2005-05-03,Shipped,S24_2300,Trucks and Buses,70,100.0,7000.0,8498.0,1498.0,Spain,Large,5
10425,2005-05-31,In Process,S24_2300,Trucks and Buses,49,100.0,4900.0,5510.54,610.54,France,Medium,5
10108,2003-03-03,Shipped,S24_2360,Motorcycles,35,58.87,2060.45,2060.45,0.0,Philippines,Small,3
10121,2003-05-07,Shipped,S24_2360,Motorcycles,32,76.88,2460.16,2460.16,0.0,France,Small,5
10135,2003-07-02,Shipped,S24_2360,Motorcycles,29,61.64,1787.56,1787.56,0.0,USA,Small,7
10145,2003-08-25,Shipped,S24_2360,Motorcycles,27,60.95,1645.65,1645.65,0.0,USA,Small,8
10159,2003-10-10,Shipped,S24_2360,Motorcycles,27,80.34,2169.1800000000003,2169.18,0.0,USA,Small,10
10169,2003-11-04,Shipped,S24_2360,Motorcycles,38,74.11,2816.18,2816.18,0.0,Australia,Small,11
10180,2003-11-11,Shipped,S24_2360,Motorcycles,35,72.03,2521.05,2521.05,0.0,France,Small,11
10190,2003-11-19,Shipped,S24_2360,Motorcycles,42,76.19,3199.98,3199.98,0.0,Spain,Medium,11
10211,2004-01-15,Shipped,S24_2360,Motorcycles,21,63.72,1338.12,1338.12,0.0,France,Small,1
10224,2004-02-21,Shipped,S24_2360,Motorcycles,37,80.34,2972.58,2972.58,0.0,France,Small,2
10237,2004-04-05,Shipped,S24_2360,Motorcycles,26,79.65,2070.9,2070.9,0.0,USA,Small,4
10252,2004-05-26,Shipped,S24_2360,Motorcycles,47,65.8,3092.6,3092.6,0.0,France,Medium,5
10264,2004-06-30,Shipped,S24_2360,Motorcycles,37,65.1,2408.7,2408.7,0.0,USA,Small,6
10276,2004-08-02,Shipped,S24_2360,Motorcycles,46,75.49,3472.54,3472.54,0.0,USA,Medium,8
10285,2004-08-27,Shipped,S24_2360,Motorcycles,38,59.56,2263.28,2263.28,0.0,USA,Small,8
10299,2004-09-30,Shipped,S24_2360,Motorcycles,33,66.49,2194.1699999999996,2194.17,0.0,Finland,Small,9
10309,2004-10-15,Shipped,S24_2360,Motorcycles,24,56.1,1346.4,1346.4,0.0,Norway,Small,10
10319,2004-11-03,Shipped,S24_2360,Motorcycles,31,81.73,2533.63,2533.63,0.0,USA,Small,11
10330,2004-11-16,Shipped,S24_2360,Motorcycles,42,81.03,3403.26,3403.26,0.0,Philippines,Medium,11
10341,2004-11-24,Shipped,S24_2360,Motorcycles,32,100.0,3200.0,3307.2,107.2,Austria,Medium,11
10355,2004-12-07,Shipped,S24_2360,Motorcycles,41,70.65,2896.65,2896.65,0.0,Spain,Small,12
10363,2005-01-06,Shipped,S24_2360,Motorcycles,43,61.23,2632.89,2632.89,0.0,Finland,Small,1
10375,2005-02-03,Shipped,S24_2360,Motorcycles,20,100.0,2000.0,2046.0,46.0,France,Small,2
10390,2005-03-04,Shipped,S24_2360,Motorcycles,35,65.13,2279.5499999999997,2279.55,0.0,USA,Small,3
10403,2005-04-08,Shipped,S24_2360,Motorcycles,27,79.65,2150.55,2150.55,0.0,UK,Small,4
10110,2003-03-18,Shipped,S24_2766,Classic Cars,43,78.15,3360.4500000000003,3360.45,0.0,UK,Medium,3
10124,2003-05-21,Shipped,S24_2766,Classic Cars,32,72.7,2326.4,2326.4,0.0,USA,Small,5
10148,2003-09-11,Shipped,S24_2766,Classic Cars,21,73.6,1545.6,1545.6,0.0,Australia,Small,9
10161,2003-10-17,Shipped,S24_2766,Classic Cars,20,100.0,2000.0,2144.6,144.6,Denmark,Small,10
10172,2003-11-05,Shipped,S24_2766,Classic Cars,22,74.51,1639.22,1639.22,0.0,USA,Small,11
10182,2003-11-12,Shipped,S24_2766,Classic Cars,36,73.6,2649.6,2649.6,0.0,USA,Small,11
10192,2003-11-20,Shipped,S24_2766,Classic Cars,46,83.6,3845.6,3845.6,0.0,USA,Medium,11
10204,2003-12-02,Shipped,S24_2766,Classic Cars,47,96.32,4527.04,4527.04,0.0,USA,Medium,12
10212,2004-01-16,Shipped,S24_2766,Classic Cars,45,88.14,3966.3,3966.3,0.0,Spain,Medium,1
10227,2004-03-02,Shipped,S24_2766,Classic Cars,47,88.14,4142.58,4142.58,0.0,France,Medium,3
10241,2004-04-13,Shipped,S24_2766,Classic Cars,47,94.5,4441.5,4441.5,0.0,France,Medium,4
10267,2004-07-07,Shipped,S24_2766,Classic Cars,38,87.24,3315.12,3315.12,0.0,USA,Medium,7
10279,2004-08-09,Shipped,S24_2766,Classic Cars,49,79.97,3918.5299999999997,3918.53,0.0,Spain,Medium,8
10288,2004-09-01,Shipped,S24_2766,Classic Cars,35,80.87,2830.4500000000003,2830.45,0.0,Singapore,Small,9
10302,2003-10-06,Shipped,S24_2766,Classic Cars,49,100.0,4900.0,5298.86,398.86,UK,Medium,10
10311,2004-10-16,Shipped,S24_2766,Classic Cars,28,93.6,2620.7999999999997,2620.8,0.0,Spain,Small,10
10321,2004-11-04,Shipped,S24_2766,Classic Cars,30,72.7,2181.0,2181.0,0.0,USA,Small,11
10332,2004-11-17,Shipped,S24_2766,Classic Cars,39,86.72,3382.08,3382.08,0.0,UK,Medium,11
10346,2004-11-29,Shipped,S24_2766,Classic Cars,25,100.0,2500.0,2876.75,376.75,USA,Small,11
10368,2005-01-19,Shipped,S24_2766,Classic Cars,40,100.0,4000.0,4107.2,107.2,USA,Medium,1
10380,2005-02-16,Shipped,S24_2766,Classic Cars,36,37.5,1350.0,1350.0,0.0,Spain,Small,2
10407,2005-04-22,On Hold,S24_2766,Classic Cars,76,94.5,7182.0,7182.0,0.0,USA,Large,4
10420,2005-05-29,In Process,S24_2766,Classic Cars,39,100.0,3900.0,3933.93,33.93,Australia,Medium,5
10104,2003-01-31,Shipped,S24_2840,Classic Cars,44,39.6,1742.4,1742.4,0.0,Spain,Small,1
10114,2003-04-01,Shipped,S24_2840,Classic Cars,24,30.06,721.4399999999999,721.44,0.0,France,Small,4
10127,2003-06-03,Shipped,S24_2840,Classic Cars,39,38.19,1489.4099999999999,1489.41,0.0,USA,Small,6
10141,2003-08-01,Shipped,S24_2840,Classic Cars,21,42.43,891.03,891.03,0.0,Finland,Small,8
10151,2003-09-21,Shipped,S24_2840,Classic Cars,30,40.31,1209.3000000000002,1209.3,0.0,Finland,Small,9
10165,2003-10-22,Shipped,S24_2840,Classic Cars,27,31.82,859.14,859.14,0.0,Singapore,Small,10
10175,2003-11-06,Shipped,S24_2840,Classic Cars,37,31.12,1151.44,1151.44,0.0,UK,Small,11
10184,2003-11-14,Shipped,S24_2840,Classic Cars,42,31.82,1336.44,1336.44,0.0,Spain,Small,11
10195,2003-11-25,Shipped,S24_2840,Classic Cars,32,28.29,905.28,905.28,0.0,USA,Small,11
10207,2003-12-09,Shipped,S24_2840,Classic Cars,42,29.7,1247.3999999999999,1247.4,0.0,USA,Small,12
10219,2004-02-10,Shipped,S24_2840,Classic Cars,21,40.31,846.51,846.51,0.0,USA,Small,2
10229,2004-03-11,Shipped,S24_2840,Classic Cars,33,32.88,1085.0400000000002,1085.04,0.0,USA,Small,3
10246,2004-05-05,Shipped,S24_2840,Classic Cars,49,36.07,1767.43,1767.43,0.0,Spain,Small,5
10259,2004-06-15,Shipped,S24_2840,Classic Cars,31,33.24,1030.44,1030.44,0.0,Singapore,Small,6
10271,2004-07-20,Shipped,S24_2840,Classic Cars,38,41.72,1585.36,1585.36,0.0,USA,Small,7
10281,2004-08-19,Shipped,S24_2840,Classic Cars,20,40.66,813.1999999999999,813.2,0.0,USA,Small,8
10292,2004-09-08,Shipped,S24_2840,Classic Cars,39,30.06,1172.34,1172.34,0.0,USA,Small,9
10305,2004-10-13,Shipped,S24_2840,Classic Cars,48,31.47,1510.56,1510.56,0.0,USA,Small,10
10314,2004-10-22,Shipped,S24_2840,Classic Cars,39,37.13,1448.0700000000002,1448.07,0.0,Denmark,Small,10
10324,2004-11-05,Shipped,S24_2840,Classic Cars,30,100.0,3000.0,3338.1,338.1,USA,Medium,11
10335,2004-11-19,Shipped,S24_2840,Classic Cars,33,37.13,1225.2900000000002,1225.29,0.0,USA,Small,11
10349,2004-12-01,Shipped,S24_2840,Classic Cars,36,37.13,1336.68,1336.68,0.0,USA,Small,12
10358,2004-12-10,Shipped,S24_2840,Classic Cars,36,82.94,2985.84,2985.84,0.0,Spain,Small,12
10371,2005-01-23,Shipped,S24_2840,Classic Cars,45,100.0,4500.0,5545.8,1045.8,USA,Medium,1
10383,2005-02-22,Shipped,S24_2840,Classic Cars,40,100.0,4000.0,6089.6,2089.6,Spain,Medium,2
10394,2005-03-15,Shipped,S24_2840,Classic Cars,46,38.9,1789.3999999999999,1789.4,0.0,Spain,Small,3
10412,2005-05-03,Shipped,S24_2840,Classic Cars,30,36.07,1082.1,1082.1,0.0,Spain,Small,5
10425,2005-05-31,In Process,S24_2840,Classic Cars,31,33.24,1030.44,1030.44,0.0,France,Small,5
10106,2003-02-17,Shipped,S24_2841,Planes,49,74.68,3659.32,3659.32,0.0,Italy,Medium,2
10119,2003-04-28,Shipped,S24_2841,Planes,41,59.6,2443.6,2443.6,0.0,Austria,Small,4
10131,2003-06-16,Shipped,S24_2841,Planes,35,67.14,2349.9,2349.9,0.0,USA,Small,6
10143,2003-08-10,Shipped,S24_2841,Planes,27,60.97,1646.19,1646.19,0.0,USA,Small,8
10155,2003-10-06,Shipped,S24_2841,Planes,23,72.62,1670.2600000000002,1670.26,0.0,Finland,Small,10
10167,2003-10-23,Cancelled,S24_2841,Planes,21,69.88,1467.48,1467.48,0.0,Sweden,Small,10
10178,2003-11-08,Shipped,S24_2841,Planes,34,80.84,2748.56,2748.56,0.0,France,Small,11
10186,2003-11-14,Shipped,S24_2841,Planes,22,69.2,1522.4,1522.4,0.0,UK,Small,11
10198,2003-11-27,Shipped,S24_2841,Planes,48,67.82,3255.3599999999997,3255.36,0.0,Philippines,Medium,11
10209,2004-01-09,Shipped,S24_2841,Planes,43,82.21,3535.0299999999997,3535.03,0.0,USA,Medium,1
10222,2004-02-19,Shipped,S24_2841,Planes,32,81.53,2608.96,2608.96,0.0,USA,Small,2
10249,2004-05-08,Shipped,S24_2841,Planes,20,67.82,1356.3999999999999,1356.4,0.0,USA,Small,5
10262,2004-06-24,Cancelled,S24_2841,Planes,24,67.14,1611.3600000000001,1611.36,0.0,Spain,Small,6
10274,2004-07-21,Shipped,S24_2841,Planes,40,65.08,2603.2,2603.2,0.0,USA,Small,7
10284,2004-08-21,Shipped,S24_2841,Planes,30,73.99,2219.7,2219.7,0.0,Norway,Small,8
10296,2004-09-15,Shipped,S24_2841,Planes,21,71.25,1496.25,1496.25,0.0,Germany,Small,9
10307,2004-10-14,Shipped,S24_2841,Planes,25,75.36,1884.0,1884.0,0.0,USA,Small,10
10316,2004-11-01,Shipped,S24_2841,Planes,34,63.71,2166.14,2166.14,0.0,UK,Small,11
10328,2004-11-12,Shipped,S24_2841,Planes,48,58.92,2828.16,2828.16,0.0,Italy,Small,11
10339,2004-11-23,Shipped,S24_2841,Planes,55,100.0,5500.0,6214.45,714.45,Japan,Medium,11
10351,2004-12-03,Shipped,S24_2841,Planes,25,74.68,1867.0000000000002,1867.0,0.0,UK,Small,12
10373,2005-01-31,Shipped,S24_2841,Planes,38,70.44,2676.72,2676.72,0.0,Finland,Small,1
10386,2005-03-01,Resolved,S24_2841,Planes,39,55.96,2182.44,2182.44,0.0,Spain,Small,3
10398,2005-03-30,Shipped,S24_2841,Planes,28,57.55,1611.3999999999999,1611.4,0.0,France,Small,3
10400,2005-04-01,Shipped,S24_2841,Planes,24,61.66,1479.84,1479.84,0.0,USA,Small,4
10415,2005-05-09,Disputed,S24_2841,Planes,21,67.82,1424.2199999999998,1424.22,0.0,Australia,Small,5
10110,2003-03-18,Shipped,S24_2887,Classic Cars,46,100.0,4600.0,5942.28,1342.28,UK,Medium,3
10124,2003-05-21,Shipped,S24_2887,Classic Cars,25,93.95,2348.75,2348.75,0.0,USA,Small,5
10148,2003-09-11,Shipped,S24_2887,Classic Cars,34,100.0,3400.0,4392.12,992.12,Australia,Medium,9
10161,2003-10-17,Shipped,S24_2887,Classic Cars,25,100.0,2500.0,2759.75,259.75,Denmark,Small,10
10173,2003-11-05,Shipped,S24_2887,Classic Cars,23,100.0,2300.0,2728.03,428.03,Italy,Small,11
10182,2003-11-12,Shipped,S24_2887,Classic Cars,20,100.0,2000.0,2395.8,395.8,USA,Small,11
10192,2003-11-20,Shipped,S24_2887,Classic Cars,23,100.0,2300.0,3052.33,752.33,USA,Medium,11
10204,2003-12-02,Shipped,S24_2887,Classic Cars,42,100.0,4200.0,4242.0,42.0,USA,Medium,12
10213,2004-01-22,Shipped,S24_2887,Classic Cars,27,100.0,2700.0,2790.45,90.45,UK,Small,1
10227,2004-03-02,Shipped,S24_2887,Classic Cars,33,100.0,3300.0,4340.49,1040.49,France,Medium,3
10241,2004-04-13,Shipped,S24_2887,Classic Cars,28,98.65,2762.2000000000003,2762.2,0.0,France,Small,4
10267,2004-07-07,Shipped,S24_2887,Classic Cars,43,100.0,4300.0,4645.72,345.72,USA,Medium,7
10279,2004-08-09,Shipped,S24_2887,Classic Cars,48,100.0,4800.0,5580.96,780.96,Spain,Medium,8
10288,2004-09-01,Shipped,S24_2887,Classic Cars,48,100.0,4800.0,6539.04,1739.04,Singapore,Medium,9
10302,2003-10-06,Shipped,S24_2887,Classic Cars,45,100.0,4500.0,5548.95,1048.95,UK,Medium,10
10311,2004-10-16,Shipped,S24_2887,Classic Cars,43,100.0,4300.0,4595.41,295.41,Spain,Medium,10
10332,2004-11-17,Shipped,S24_2887,Classic Cars,44,42.26,1859.4399999999998,1859.44,0.0,UK,Small,11
10346,2004-11-29,Shipped,S24_2887,Classic Cars,24,87.24,2093.7599999999998,2093.76,0.0,USA,Small,11
10368,2005-01-19,Shipped,S24_2887,Classic Cars,31,100.0,3100.0,4223.13,1123.13,USA,Medium,1
10380,2005-02-16,Shipped,S24_2887,Classic Cars,44,36.29,1596.76,1596.76,0.0,Spain,Small,2
10407,2005-04-22,On Hold,S24_2887,Classic Cars,59,98.65,5820.35,5820.35,0.0,USA,Medium,4
10420,2005-05-29,In Process,S24_2887,Classic Cars,55,96.3,5296.5,5296.5,0.0,Australia,Medium,5
10109,2003-03-10,Shipped,S24_2972,Classic Cars,29,32.1,930.9000000000001,930.9,0.0,USA,Small,3
10122,2003-05-08,Shipped,S24_2972,Classic Cars,39,30.96,1207.44,1207.44,0.0,France,Small,5
10135,2003-07-02,Shipped,S24_2972,Classic Cars,20,35.87,717.4,717.4,0.0,USA,Small,7
10147,2003-09-05,Shipped,S24_2972,Classic Cars,25,42.67,1066.75,1066.75,0.0,USA,Small,9
10160,2003-10-11,Shipped,S24_2972,Classic Cars,42,37.0,1554.0,1554.0,0.0,USA,Small,10
10171,2003-11-05,Shipped,S24_2972,Classic Cars,36,35.49,1277.64,1277.64,0.0,Canada,Small,11
10181,2003-11-12,Shipped,S24_2972,Classic Cars,37,42.67,1578.79,1578.79,0.0,Norway,Small,11
10192,2003-11-20,Shipped,S24_2972,Classic Cars,30,30.59,917.7,917.7,0.0,USA,Small,11
10203,2003-12-02,Shipped,S24_2972,Classic Cars,21,37.0,777.0,777.0,0.0,Spain,Small,12
10212,2004-01-16,Shipped,S24_2972,Classic Cars,34,43.42,1476.28,1476.28,0.0,Spain,Small,1
10225,2004-02-22,Shipped,S24_2972,Classic Cars,42,36.63,1538.46,1538.46,0.0,Switzerland,Small,2
10239,2004-04-12,Shipped,S24_2972,Classic Cars,20,44.56,891.2,891.2,0.0,Finland,Small,4
10253,2004-06-01,Cancelled,S24_2972,Classic Cars,40,42.67,1706.8000000000002,1706.8,0.0,UK,Small,6
10266,2004-07-06,Shipped,S24_2972,Classic Cars,34,40.4,1373.6,1373.6,0.0,Italy,Small,7
10278,2004-08-06,Shipped,S24_2972,Classic Cars,31,38.89,1205.59,1205.59,0.0,USA,Small,8
10287,2004-08-30,Shipped,S24_2972,Classic Cars,36,39.65,1427.3999999999999,1427.4,0.0,Switzerland,Small,8
10301,2003-10-05,Shipped,S24_2972,Classic Cars,48,34.36,1649.28,1649.28,0.0,Norway,Small,10
10310,2004-10-16,Shipped,S24_2972,Classic Cars,33,41.91,1383.03,1383.03,0.0,Germany,Small,10
10321,2004-11-04,Shipped,S24_2972,Classic Cars,37,33.23,1229.51,1229.51,0.0,USA,Small,11
10331,2004-11-17,Shipped,S24_2972,Classic Cars,27,42.24,1140.48,1140.48,0.0,USA,Small,11
10342,2004-11-24,Shipped,S24_2972,Classic Cars,39,40.4,1575.6,1575.6,0.0,Australia,Small,11
10355,2004-12-07,Shipped,S24_2972,Classic Cars,36,38.52,1386.72,1386.72,0.0,Spain,Small,12
10367,2005-01-12,Resolved,S24_2972,Classic Cars,36,100.0,3600.0,5018.4,1418.4,USA,Medium,1
10378,2005-02-10,Shipped,S24_2972,Classic Cars,41,100.0,4100.0,5856.85,1756.85,Spain,Medium,2
